"","Id","TotalSteps","TotalDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","TotalMinutesAsleep","TotalTimeInBed","WeightPounds"
"756",7086361926,14560,9.40999984741211,3.11999988555908,1.03999996185303,5.23999977111816,0,42,17,308,584,2995,485,489,NA
"757",7086361926,12390,8.06999969482422,2.29999995231628,0.899999976158142,4.84999990463257,0,30,15,258,685,2730,388,407,NA
"758",7086361926,14433,10.789999961853,7.1100001335144,1.20000004768372,2.45000004768372,0,72,23,106,1182,2800,NA,NA,NA
"759",7086361926,9572,6.51999998092651,2.89000010490417,1.38999998569489,2.23000001907349,0,57,40,128,757,2735,451,463,NA
"760",7086361926,3789,2.55999994277954,0.379999995231628,0.270000010728836,1.88999998569489,0,5,4,58,343,1199,444,457,NA
"761",7086361926,10052,6.80999994277954,3.48000001907349,0.660000026226044,2.66000008583069,0,66,26,139,737,2754,440,459,NA
"762",7086361926,10288,6.76000022888184,2.74000000953674,0.850000023841858,3.16000008583069,0,57,36,152,761,2754,456,461,NA
"763",7086361926,10988,8.3100004196167,5.28000020980835,0.119999997317791,2.90000009536743,0,45,12,135,843,2655,420,436,NA
"764",7086361926,8564,5.59999990463257,1.77999997138977,0.829999983310699,2.95000004768372,0,24,14,149,1253,2386,NA,NA,NA
"765",7086361926,12461,8.38000011444092,3.8199999332428,1.42999994754791,3.11999988555908,0,84,35,154,834,2924,322,333,NA
"766",7086361926,12827,8.47999954223633,1.46000003814697,2.32999992370605,4.67999982833862,0,20,42,209,621,2739,530,548,NA
"767",7086361926,10677,7.09999990463257,2.30999994277954,1.52999997138977,3.25,0,32,27,147,695,2534,481,510,NA
"768",7086361926,13566,9.10999965667725,4.26000022888184,1.71000003814697,3.11999988555908,0,67,50,171,743,2960,427,438,NA
"769",8053475328,18060,14.1199998855591,11.6400003433228,0.389999985694885,2.09999990463257,0,116,8,123,1193,3186,NA,NA,NA
"770",8053475328,16433,13.3500003814697,10.4300003051758,0.469999998807907,2.45000004768372,0,95,12,156,1177,3140,NA,NA,NA
"771",8053475328,20159,15.9700002670288,12.3400001525879,0.209999993443489,3.35999989509583,0,119,5,193,1123,3411,NA,NA,NA
"772",8053475328,20669,16.2399997711182,13.2600002288818,0.389999985694885,2.58999991416931,0,132,8,158,1142,3410,NA,NA,NA
"773",8053475328,14549,11.1099996566772,9.35999965667725,0.270000010728836,1.49000000953674,0,96,6,83,1255,2867,NA,NA,NA
"774",8053475328,18827,13.6899995803833,9.23999977111816,0.800000011920929,3.64000010490417,0,111,21,195,1113,3213,NA,NA,NA
"775",8053475328,17076,12.6599998474121,9.07999992370605,0.230000004172325,3.34999990463257,0,102,6,195,1137,3133,NA,NA,NA
"776",8053475328,15929,12.4799995422363,9.22000026702881,0.310000002384186,2.95000004768372,0,90,7,191,1152,3114,NA,NA,NA
"777",8053475328,15108,12.1899995803833,9.57999992370605,0.230000004172325,2.38000011444092,0,89,5,158,695,3043,486,493,NA
"778",8053475328,16057,12.5100002288818,9.67000007629395,0.25,2.57999992370605,0,100,6,170,1164,3103,NA,NA,NA
"779",8053475328,10520,8.28999996185303,6.26000022888184,0.150000005960464,1.87999999523163,0,60,3,117,1260,2655,NA,NA,NA
"780",8053475328,22359,17.1900005340576,12.539999961853,0.629999995231628,4.01999998092651,0,125,14,223,741,3554,331,337,NA
"781",8053475328,22988,17.9500007629395,13.1300001144409,1.54999995231628,3.25999999046326,0,129,33,182,1096,3577,NA,NA,NA
"782",8053475328,20500,15.6899995803833,11.3699998855591,0.46000000834465,3.85999989509583,0,118,9,209,1104,3403,NA,NA,NA
"783",8053475328,12685,9.61999988555908,6.30999994277954,0.200000002980232,3.09999990463257,0,68,5,185,1182,2846,NA,NA,NA
"784",8053475328,12422,9.81999969482422,6.46000003814697,0.430000007152557,2.9300000667572,0,60,10,183,1187,2852,NA,NA,NA
"785",8053475328,15447,12.3999996185303,9.67000007629395,0.389999985694885,2.34999990463257,0,90,9,153,1188,3062,NA,NA,NA
"786",8053475328,12315,9.64999961853027,6.17000007629395,0.310000002384186,3.17000007629395,0,58,8,159,1215,2794,NA,NA,NA
"787",8053475328,7135,5.59000015258789,2.99000000953674,0.0599999986588955,2.53999996185303,0,27,1,131,1281,2408,NA,NA,NA
"788",8053475328,1170,0.850000023841858,0,0,0.850000023841858,0,0,0,51,1389,1886,NA,NA,NA
"789",8053475328,14810,11.3599996566772,9.09000015258789,0.419999986886978,1.85000002384186,0,96,10,115,1219,2926,NA,NA,NA
"790",8053475328,12209,9.39999961853027,6.07999992370605,0.280000001192093,3.03999996185303,0,60,7,184,1189,2809,NA,NA,NA
"791",8053475328,4998,3.91000008583069,2.95000004768372,0.200000002980232,0.759999990463257,0,28,4,39,839,1505,NA,NA,NA
"792",8053475328,1969,1.42999994754791,0,0,1.42999994754791,0,0,0,95,1345,1988,NA,NA,NA
"793",8053475328,15484,11.8999996185303,8.39000034332275,0.930000007152557,2.58999991416931,0,87,22,165,1166,3023,NA,NA,NA
"794",8053475328,14581,11.1499996185303,8.81999969482422,0.400000005960464,1.9099999666214,0,89,8,123,1220,2918,NA,NA,NA
"795",8053475328,14990,11.5100002288818,8.85000038146973,0.449999988079071,2.21000003814697,0,93,9,130,1208,2950,NA,NA,NA
"796",8053475328,13953,11,9.10000038146973,0.689999997615814,1.21000003814697,0,90,15,90,1245,2859,NA,NA,NA
"797",8053475328,19769,15.6700000762939,12.4399995803833,0.879999995231628,2.34999990463257,0,121,20,148,1076,3331,74,75,NA
"798",8053475328,22026,17.6499996185303,13.3999996185303,0.589999973773956,3.66000008583069,0,125,14,228,1073,3589,NA,NA,NA
"799",8053475328,12465,9.38000011444092,6.11999988555908,0.569999992847443,2.69000005722046,0,66,12,148,1214,2765,NA,NA,NA
"800",8253242879,9033,7.15999984741211,5.42999982833862,0.140000000596046,1.5900000333786,0,40,2,154,1244,2044,NA,NA,NA
"801",8253242879,8053,6.09999990463257,4.17000007629395,0.629999995231628,1.30999994277954,0,35,11,96,1298,1935,NA,NA,NA
"802",8253242879,5234,3.46000003814697,1.92999994754791,0.990000009536743,0.540000021457672,0,29,16,33,1362,1705,NA,NA,NA
"803",8253242879,2672,1.76999998092651,0,0,1.75999999046326,0,0,0,105,1335,1632,NA,NA,NA
"804",8253242879,9256,6.1399998664856,0.430000007152557,3.26999998092651,2.45000004768372,0,6,51,115,1268,1880,NA,NA,NA
"805",8253242879,10204,7.90999984741211,5.42999982833862,0.150000005960464,2.32999992370605,0,41,5,157,1237,2112,NA,NA,NA
"806",8253242879,5151,3.48000001907349,1.03999996185303,0.629999995231628,1.79999995231628,0,16,16,130,1278,1829,NA,NA,NA
"807",8253242879,4212,2.77999997138977,0,0,2.77999997138977,0,0,0,164,1276,1763,NA,NA,NA
"808",8253242879,6466,4.26999998092651,0.330000013113022,0.819999992847443,3.10999989509583,0.00999999977648258,5,18,216,1201,1931,NA,NA,NA
"809",8253242879,11268,8.5600004196167,5.88000011444092,0.930000007152557,1.75,0,49,20,172,1199,2218,NA,NA,NA
"810",8253242879,2824,1.87000000476837,0,0,1.87000000476837,0,0,0,120,1320,1651,NA,NA,NA
"811",8253242879,9282,6.26000022888184,2.08999991416931,1.03999996185303,3.13000011444092,0,30,26,191,1193,2132,NA,NA,NA
"812",8253242879,8905,7.13000011444092,5.59999990463257,0.189999997615814,1.3400000333786,0,41,4,82,1313,1976,NA,NA,NA
"813",8253242879,6829,4.51000022888184,0.360000014305115,2.39000010490417,1.76999998092651,0,7,54,118,1261,1909,NA,NA,NA
"814",8253242879,4562,3.03999996185303,1.17999994754791,0.490000009536743,1.37000000476837,0,19,14,108,1299,1813,NA,NA,NA
"815",8253242879,10232,8.18000030517578,6.23999977111816,0.230000004172325,1.70000004768372,0,45,5,104,1286,2008,NA,NA,NA
"816",8253242879,2718,1.79999995231628,0.670000016689301,0.779999971389771,0.340000003576279,0,11,16,20,1393,1580,NA,NA,NA
"817",8253242879,6260,4.26000022888184,1.28999996185303,0.540000021457672,2.40000009536743,0,16,14,136,1257,1854,NA,NA,NA
"819",8378563200,7626,6.05000019073486,0.829999983310699,0.709999978542328,4.5,0,65,15,156,723,3635,338,356,NA
"820",8378563200,12386,9.81999969482422,4.96000003814697,0.649999976158142,4.21000003814697,0,116,14,169,680,4079,447,487,NA
"821",8378563200,13318,10.5600004196167,5.61999988555908,1.02999997138977,3.91000008583069,0,123,21,174,699,4163,424,455,NA
"822",8378563200,14461,11.4700002670288,4.90999984741211,1.14999997615814,5.40999984741211,0,60,23,190,729,3666,513,533,NA
"823",8378563200,11207,8.89000034332275,5.36999988555908,1.07000005245209,2.44000005722046,0,64,21,142,563,3363,611,689,NA
"824",8378563200,2132,1.69000005722046,0,0,1.69000005722046,0,0,0,93,599,2572,525,591,NA
"825",8378563200,13630,10.8100004196167,5.05000019073486,0.560000002384186,5.19999980926514,0,117,10,174,720,4157,398,451,NA
"826",8378563200,13070,10.3599996566772,5.30000019073486,0.879999995231628,4.17999982833862,0,120,19,154,737,4092,387,421,NA
"827",8378563200,9388,7.44000005722046,2.23000001907349,0.439999997615814,4.78000020980835,0,82,8,169,763,3787,381,409,NA
"828",8378563200,15148,12.0100002288818,6.90000009536743,0.819999992847443,4.28999996185303,0,137,16,145,677,4236,396,417,NA
"829",8378563200,12200,9.67000007629395,4.90999984741211,0.589999973773956,4.17999982833862,0,113,12,159,769,4044,441,469,NA
"830",8378563200,5709,4.53000020980835,1.51999998092651,0.519999980926514,2.48000001907349,0,19,10,136,740,2908,565,591,NA
"831",8378563200,3703,2.94000005722046,0,0,2.94000005722046,0,0,0,135,734,2741,458,492,NA
"832",8378563200,12405,9.84000015258789,5.05000019073486,0.870000004768372,3.92000007629395,0,117,16,141,692,4005,388,402,NA
"833",8378563200,16208,12.8500003814697,7.51000022888184,0.920000016689301,4.42000007629395,0,90,18,161,593,3763,550,584,NA
"834",8378563200,7359,5.84000015258789,0.330000013113022,0.180000007152557,5.32999992370605,0,4,4,192,676,3061,531,600,NA
"835",8378563200,5417,4.30000019073486,0.899999976158142,0.490000009536743,2.91000008583069,0,11,10,139,711,2884,506,556,NA
"836",8378563200,6175,4.90000009536743,0.25,0.360000014305115,4.26999998092651,0,3,7,172,767,2982,527,562,NA
"837",8378563200,2946,2.33999991416931,0,0,2.33999991416931,0,0,0,121,780,2660,468,555,NA
"838",8378563200,11419,9.0600004196167,6.03000020980835,0.560000002384186,2.47000002861023,0,71,10,127,669,3369,475,539,NA
"839",8378563200,6582,5.21999979019165,0.660000026226044,0.639999985694885,3.92000007629395,0,63,13,152,840,3586,342,391,NA
"840",8378563200,9143,7.25,1.38999998569489,0.589999973773956,5.26999998092651,0,72,10,184,763,3788,368,387,NA
"841",8378563200,4561,3.61999988555908,0.649999976158142,0.270000010728836,2.69000005722046,0,8,6,102,433,1976,496,546,NA
"842",8378563200,6064,4.80999994277954,0.629999995231628,0.170000001788139,4.01000022888184,0,63,4,142,802,3491,351,385,NA
"843",8378563200,8712,6.90999984741211,1.3400000333786,1.05999994277954,4.5,0,71,20,195,822,3784,405,429,NA
"844",8378563200,7875,6.23999977111816,1.55999994277954,0.490000009536743,4.19999980926514,0,19,10,167,680,3110,441,477,NA
"845",8378563200,8567,6.78999996185303,0.889999985694885,0.159999996423721,5.73999977111816,0,66,3,214,764,3783,381,417,NA
"846",8378563200,7045,5.59000015258789,1.54999995231628,0.25,3.77999997138977,0,74,5,166,831,3644,323,355,NA
"847",8378563200,4468,3.53999996185303,0,0,3.53999996185303,0,0,0,158,851,2799,459,513,NA
"848",8378563200,2943,2.32999992370605,0,0,2.32999992370605,0,0,0,139,621,2685,545,606,NA
"849",8378563200,8382,6.65000009536743,1.26999998092651,0.660000026226044,4.71999979019165,0,71,13,171,772,3721,359,399,NA
"850",8583815059,5014,3.91000008583069,0,0.330000013113022,3.57999992370605,0,0,7,196,1237,2650,NA,NA,NA
"851",8583815059,5571,4.34999990463257,0.150000005960464,0.970000028610229,3.23000001907349,0,2,23,163,1252,2654,NA,NA,NA
"852",8583815059,3135,2.45000004768372,0,0,2.4300000667572,0,0,0,134,1306,2443,NA,NA,NA
"853",8583815059,3430,2.6800000667572,0,0,0.899999976158142,0,0,0,65,1375,2505,NA,NA,NA
"854",8583815059,5319,4.15000009536743,0,0,0,0,0,0,0,1440,2693,NA,NA,NA
"855",8583815059,3008,2.34999990463257,0,0,0,0,0,0,0,1440,2439,NA,NA,NA
"856",8583815059,3864,3.00999999046326,0.310000002384186,1.05999994277954,1.35000002384186,0,4,22,105,1309,2536,NA,NA,NA
"857",8583815059,5697,4.44000005722046,0.529999971389771,0.479999989271164,3.44000005722046,0,7,10,166,1257,2668,NA,NA,NA
"858",8583815059,5273,4.1100001335144,0,1.03999996185303,3.0699999332428,0,0,27,167,1246,2647,NA,NA,NA
"859",8583815059,8538,6.65999984741211,2.63000011444092,1.01999998092651,3.00999999046326,0,35,18,158,1229,2883,NA,NA,NA
"860",8583815059,8687,6.78000020980835,0.28999999165535,2.41000008583069,4.07999992370605,0,4,54,212,1170,2944,NA,NA,NA
"861",8583815059,9423,7.34999990463257,0.529999971389771,2.02999997138977,4.75,0,7,44,238,1151,3012,NA,NA,NA
"862",8583815059,8286,6.46000003814697,0.150000005960464,2.04999995231628,4.26999998092651,0,2,44,206,1188,2889,NA,NA,NA
"863",8583815059,4503,3.50999999046326,1.47000002861023,0.239999994635582,1.80999994277954,0,18,6,122,1294,2547,NA,NA,NA
"864",8583815059,10499,8.1899995803833,0.0700000002980232,4.21999979019165,3.89000010490417,0,1,91,214,1134,3093,NA,NA,NA
"865",8583815059,12474,9.72999954223633,6.59999990463257,0.270000010728836,2.86999988555908,0,77,5,129,1229,3142,NA,NA,NA
"866",8583815059,6174,4.82000017166138,0,1.20000004768372,3.60999989509583,0,0,28,203,1209,2757,NA,NA,NA
"867",8583815059,15168,11.8299999237061,3.90000009536743,3,4.92000007629395,0,46,67,258,1069,3513,NA,NA,NA
"868",8583815059,10085,7.86999988555908,0.150000005960464,1.27999997138977,6.42999982833862,0,2,28,317,1093,3164,NA,NA,NA
"869",8583815059,4512,3.51999998092651,0.779999971389771,0.119999997317791,2.03999996185303,0,10,2,117,1311,2596,NA,NA,NA
"870",8583815059,8240,6.42999982833862,0.689999997615814,2.00999999046326,3.72000002861023,0,9,43,162,1226,2846,NA,NA,NA
"871",8583815059,8701,6.78999996185303,0.370000004768372,3.24000000953674,3.17000007629395,0,5,71,177,1106,2804,NA,NA,NA
"873",8583815059,8469,6.6100001335144,0,0,0,0,0,0,0,1440,2894,NA,NA,NA
"874",8583815059,12015,9.36999988555908,0,0,0,0,0,0,0,1440,3212,NA,NA,NA
"875",8583815059,3588,2.79999995231628,0,0,0,0,0,0,0,1440,2516,NA,NA,NA
"876",8583815059,12427,9.6899995803833,0,0,1.17999994754791,0,0,0,70,1370,3266,NA,NA,NA
"877",8583815059,5843,4.55999994277954,0.140000000596046,1.19000005722046,3.23000001907349,0,2,22,166,1250,2683,NA,NA,NA
"878",8583815059,6117,4.76999998092651,0,0,4.76999998092651,0,0,0,250,1190,2810,NA,NA,NA
"879",8583815059,9217,7.19000005722046,0.219999998807907,3.30999994277954,3.66000008583069,0,3,72,182,1183,2940,NA,NA,NA
"880",8583815059,9877,7.69999980926514,5.76000022888184,0.170000001788139,1.73000001907349,0,66,4,110,1260,2947,NA,NA,NA
"881",8792009665,2564,1.63999998569489,0,0,1.63999998569489,0,0,0,116,831,2044,458,493,NA
"882",8792009665,1320,0.839999973773956,0,0,0.839999973773956,0,0,0,82,806,1934,531,552,NA
"883",8792009665,1219,0.779999971389771,0,0,0.779999971389771,0,0,0,84,853,1963,486,503,NA
"884",8792009665,2483,1.5900000333786,0,0,1.5900000333786,0,0,0,126,937,2009,363,377,NA
"885",8792009665,244,0.159999996423721,0,0,0.159999996423721,0,0,0,12,1428,1721,NA,NA,NA
"889",8792009665,3147,2.00999999046326,0,0.280000001192093,1.74000000953674,0,0,10,139,744,2188,528,547,NA
"890",8792009665,144,0.0900000035762787,0,0,0.0900000035762787,0,0,0,9,1431,1720,NA,NA,NA
"891",8792009665,4068,2.59999990463257,0.0500000007450581,0.280000001192093,2.26999998092651,0,1,20,195,817,2419,391,407,NA
"892",8792009665,5245,3.35999989509583,0.159999996423721,0.439999997615814,2.75,0,8,45,232,795,2748,339,360,NA
"893",8792009665,400,0.259999990463257,0.0399999991059303,0.0500000007450581,0.159999996423721,0,3,8,19,1410,1799,NA,NA,NA
"895",8792009665,1321,0.850000023841858,0,0,0.850000023841858,0,0,0,80,1360,1928,NA,NA,NA
"896",8792009665,1758,1.12999999523163,0,0,1.12999999523163,0,0,0,112,900,2067,423,428,NA
"897",8792009665,6157,3.94000005722046,0,0,3.94000005722046,0,0,0,310,714,2780,402,416,NA
"898",8792009665,8360,5.34999990463257,0.140000000596046,0.280000001192093,4.92999982833862,0,6,14,380,634,3101,398,406,NA
"899",8792009665,7174,4.59000015258789,0.330000013113022,0.360000014305115,3.91000008583069,0,10,20,301,749,2896,343,360,NA
"900",8792009665,1619,1.03999996185303,0,0,1.03999996185303,0,0,0,79,834,1962,503,527,NA
"902",8792009665,1831,1.16999995708466,0,0,1.16999995708466,0,0,0,101,916,2015,415,423,NA
"903",8792009665,2421,1.54999995231628,0,0,1.54999995231628,0,0,0,156,739,2297,516,545,NA
"904",8792009665,2283,1.46000003814697,0,0,1.46000003814697,0,0,0,129,848,2067,439,463,NA
"910",8877689391,23186,20.3999996185303,12.2200002670288,0.340000003576279,7.82000017166138,0,85,7,312,1036,3921,NA,NA,189.156627682704
"911",8877689391,15337,9.57999992370605,3.54999995231628,0.379999995231628,5.6399998664856,0,108,18,216,1098,3566,NA,NA,187.172463959052
"912",8877689391,21129,18.9799995422363,10.5500001907349,0.589999973773956,7.75,0.0199999995529652,68,13,298,1061,3793,NA,NA,186.290611546325
"913",8877689391,13422,7.17000007629395,0.0500000007450581,0.0500000007450581,7.01000022888184,0.00999999977648258,106,1,281,1052,3934,NA,NA,NA
"914",8877689391,29326,25.2900009155273,13.2399997711182,1.21000003814697,10.710000038147,0,94,29,429,888,4547,NA,NA,188.495234168175
"915",8877689391,15118,8.86999988555908,0,0.0700000002980232,8.78999996185303,0,58,15,307,1060,3545,NA,NA,NA
"916",8877689391,11423,8.67000007629395,2.44000005722046,0.270000010728836,5.94000005722046,0,29,5,191,1215,2761,NA,NA,189.156627682704
"917",8877689391,18785,17.3999996185303,12.1499996185303,0.180000007152557,5.03000020980835,0,82,13,214,1131,3676,NA,NA,188.054316371779
"918",8877689391,19948,18.1100006103516,11.0200004577637,0.689999997615814,6.34000015258789,0,73,19,225,1123,3679,NA,NA,187.172463959052
"919",8877689391,19377,17.6200008392334,12.289999961853,0.419999986886978,4.8899998664856,0,82,13,226,1119,3659,NA,NA,186.290611546325
"920",8877689391,18258,16.3099994659424,10.2299995422363,0.0299999993294477,5.96999979019165,0.0500000007450581,61,2,236,1141,3427,NA,NA,NA
"921",8877689391,11200,7.42999982833862,0,0,7.40000009536743,0.00999999977648258,102,6,300,1032,3891,NA,NA,188.495234168175
"922",8877689391,16674,15.7399997711182,11.0100002288818,0.00999999977648258,4.69000005722046,0,64,1,227,1148,3455,NA,NA,188.495234168175
"923",8877689391,12986,8.73999977111816,2.36999988555908,0.0700000002980232,6.26999998092651,0.00999999977648258,113,8,218,1101,3802,NA,NA,188.274775269977
"924",8877689391,11101,8.43000030517578,1.75999999046326,0.129999995231628,6.5,0,22,3,258,1157,2860,NA,NA,187.613381755448
"925",8877689391,23629,20.6499996185303,13.0699996948242,0.439999997615814,7.09999990463257,0,93,8,235,1104,3808,NA,NA,188.274775269977
"926",8877689391,14890,11.3000001907349,4.92999982833862,0.379999995231628,5.96999979019165,0,58,8,231,1143,3060,NA,NA,187.613381755448
"927",8877689391,9733,7.3899998664856,1.37999999523163,0.170000001788139,5.78999996185303,0,18,5,210,1207,2698,NA,NA,187.172463959052
"928",8877689391,27745,26.7199993133545,21.6599998474121,0.0799999982118607,4.92999982833862,0,124,4,223,1089,4398,NA,NA,188.495234168175
"929",8877689391,10930,8.31999969482422,3.13000011444092,0.569999992847443,4.57000017166138,0,36,12,166,1226,2786,NA,NA,188.054316371779
"930",8877689391,10733,8.14999961853027,1.35000002384186,0.46000000834465,6.28000020980835,0,18,11,224,1187,2832,NA,NA,NA
"931",8877689391,21420,19.5599994659424,13.2200002670288,0.409999996423721,5.8899998664856,0,88,12,213,1127,3832,NA,NA,188.274775269977
"932",8877689391,8064,6.11999988555908,1.82000005245209,0.0399999991059303,4.25,0,23,1,137,770,1849,NA,NA,185.1883002354
"933",8877689391,4790,3.64000010490417,0,0,3.55999994277954,0,0,0,105,1335,2189,NA,NA,NA
"934",8877689391,10818,8.21000003814697,1.38999998569489,0.100000001490116,6.67000007629395,0.00999999977648258,19,3,229,1189,2817,NA,NA,187.172463959052
"935",8877689391,18193,16.2999992370605,10.4200000762939,0.310000002384186,5.53000020980835,0,66,8,212,1154,3477,NA,NA,186.070152648127
"936",8877689391,14055,10.6700000762939,5.46000003814697,0.819999992847443,4.36999988555908,0,67,15,188,1170,3052,NA,NA,NA
"937",8877689391,21727,19.3400001525879,12.789999961853,0.28999999165535,6.15999984741211,0,96,17,232,1095,4015,NA,NA,187.39292285725
"938",8877689391,12332,8.13000011444092,0.0799999982118607,0.959999978542328,6.98999977111816,0,105,28,271,1036,4142,NA,NA,NA
"939",8877689391,10686,8.10999965667725,1.08000004291534,0.200000002980232,6.80000019073486,0,17,4,245,1174,2847,NA,NA,188.274775269977
"940",8877689391,20226,18.25,11.1000003814697,0.800000011920929,6.23999977111816,0.0500000007450581,73,19,217,1131,3710,NA,NA,188.495234168175
